id,onstreet_spots,offstreet_spots
-4463464#4,32,NA
-4463464#5,3,NA
-4463779,15,NA
-44639038,20,NA
-44675370,10,NA
-4469399#0,16,NA
-4469399#1,5,NA
-4469399#2,15,NA
-4469401#0,23,NA
-4469430,33,NA
-4469432,10,NA
-4469450,46,NA
-4469452,4,NA
-446989476,3,NA
-447082547,3,NA
-447082548#0,18,NA
-447082548#1,40,NA
-447083144,24,NA
-4471191#0,20,NA
-4471191#1,28,NA
-4471283#2,16,NA
-4471286#3,31,NA
-4471965#0,25,NA
-4471965#1,25,NA
-4471965#2,23,NA
-4471965#3,22,NA
-4471965#4,14,NA
-4471965#5,16,NA
-4471967#0,25,NA
-4471967#1,22,NA
-4471968,93,NA
-4471969,29,NA
-4472003#0,26,NA
-4472003#1,26,NA
-4474180,14,NA
-4474182,52,NA
-4474422#0,25,NA
-4474422#1,28,NA
-4474500,12,NA
-4474691,5,NA
-4474831#0,59,NA
-4474831#1,24,NA
-4474832,27,NA
-4474833,25,NA
-4474834,22,NA
-4474835,18,NA
-4474836,48,NA
-4474837,42,NA
-4474839#0,10,NA
-4474839#1,17,NA
-4474846#0,29,NA
-4474846#1,52,23
-4474846#2,44,NA
-4474847,17,NA
-4474890#1,41,NA
-4474915,21,NA
-4475167#2,6,NA
-4475206#0,19,NA
-4475206#1,19,NA
-4475206#2,14,7
-4475675,24,NA
-4475785#2,21,NA
-44773494,2,NA
-4478004#1,65,NA
-4478006,48,NA
-4478010,1,NA
-4478042,39,NA
-4478050,44,NA
-4478051,30,NA
-447815502,22,NA
-447835331#0,18,NA
-447835331#1,47,NA
-447835331#2,22,NA
-447908534#1,6,NA
-4479174,23,NA
-447946492#0,8,NA
-447946498#0,10,NA
-447946498#1,20,NA
-447986397,2,NA
-448025878#0,36,NA
-448025885,12,NA
-448025886#0,32,NA
-448025886#1,15,NA
-448025886#2,5,NA
-448025886#3,13,NA
-448030444#0,2,NA
-448030444#1,14,NA
-4480545,24,NA
-4480547,29,NA
-4480548#0,16,NA
-4480548#1,16,NA
-4480549#0,16,NA
-4480558#2,67,NA
-4480560,48,NA
-4480580#1,67,NA
-448076850#1,15,NA
-44809959#0,21,NA
-44809959#1,12,NA
-44809959#2,35,NA
-44809959#3,31,NA
-44809962#0,15,NA
-44809962#1,16,NA
-44810506#0,43,NA
-44810506#1,6,NA
-44810507#0,27,NA
-44810507#1,34,NA
-44810509#0,24,NA
-44810509#1,27,NA
-44810511#0,17,NA
-44810512#0,22,NA
-44810512#1,5,NA
-44810512#2,13,NA
-44810516,9,NA
-448108731,46,NA
-44822187,14,NA
-448299257,31,NA
-4483958#0,29,NA
-4483958#1,74,NA
-4483960#0,10,NA
-4483960#1,11,NA
-4483960#2,12,NA
-4483960#3,12,NA
-4483960#4,22,NA
-4483962,52,NA
-4483964#0,36,NA
-4483964#1,47,NA
-4484082,29,NA
-4484083,22,NA
-4484084,16,NA
-4484085#0,13,NA
-4484085#1,14,NA
-4484123#0,21,NA
-4484123#1,56,NA
-4484129#0,13,NA
-4484129#1,20,NA
-4484129#2,21,NA
-4484130,26,NA
-4484163,45,NA
-4484208#0,40,8
-4484208#1,11,NA
-4484208#2,11,NA
-4484211#0,20,NA
-4484211#1,20,NA
-4484211#2,26,NA
-4484211#3,7,NA
-4484212,27,NA
-4484271,27,NA
-4484272#0,43,NA
-4484272#1,38,13
-4484274#0,11,NA
-4484274#1,17,NA
-4484274#2,18,NA
-4484274#3,51,NA
-448447780,8,NA
-44845072#2,16,NA
-4485052,8,NA
-44851670#0,15,NA
-44851672,20,NA
-44851678,12,NA
-448647169,22,NA
-4486573#0,25,NA
-4486573#1,17,NA
-4486573#2,22,NA
-4486573#3,18,NA
-4486573#4,14,NA
-4486573#5,10,NA
-4486583,35,21
-4486585#0,50,NA
-4486586#0,19,NA
-4486586#1,21,NA
-4486587,35,62
-4486588,37,NA
-4486590,15,32
-4486628#2,31,NA
-4486628#3,15,NA
-4486628#4,25,NA
-4486628#5,29,NA
-4486628#6,9,NA
-4486629#0,43,NA
-4486629#1,31,NA
-4486630#0,41,NA
-4486630#1,30,NA
-4486632,32,NA
-4486633#0,17,NA
-4486633#1,17,NA
-4486675#0,29,NA
-4486675#1,37,NA
-4486675#2,19,NA
-4486677#0,19,NA
-4486677#1,20,NA
-4486679,25,NA
-4486680,36,NA
-4486681,44,NA
-4486682,32,NA
-4486686,15,NA
-4486687,11,NA
-4486689#0,13,NA
-4486689#1,15,NA
-4486689#2,13,NA
-4486689#3,14,NA
-4486689#4,15,NA
-4486692#3,13,NA
-4486692#4,3,NA
-448715094,2,NA
-448777039,1,NA
-4488973,7,NA
-4489231,39,NA
-4490163#2,48,NA
-4490168#1,48,NA
-4490168#2,16,NA
-4490168#3,18,31
-4490367,30,NA
-4490368#0,30,NA
-4490368#1,26,NA
-4490369#2,68,27
-4490370#0,22,5
-4490370#1,19,NA
-4490374#2,29,NA
-4490375#2,38,NA
-4490375#3,22,NA
-4490375#6,22,NA
-4490378#1,27,NA
-4490378#2,39,NA
-4490389,40,NA
-4490390#4,46,NA
-4490444#0,40,30
-4490444#1,36,NA
-4491645#3,30,30
-449176231,6,NA
-449176232,2,NA
-4491995,19,NA
-4492002,6,NA
-4492009#0,12,NA
-4492011#2,56,60
-4492015#2,63,NA
-4492017#2,20,NA
-449209130,40,NA
-449209131,7,NA
-449209139,14,NA
-4492363,11,NA
-4492371#1,11,NA
-4492371#13,29,NA
-4492371#2,11,NA
-4492371#3,8,NA
-4492371#4,8,NA
-4492371#5,11,NA
-4492371#8,24,14
-4492375,20,NA
-4492376,46,NA
-4492396#0,40,NA
-4492396#1,21,NA
-4492445,85,31
-449409864,17,NA
-4494956#2,26,NA
-4494957#0,8,NA
-4494957#1,18,NA
-4494993,37,19
-4494994#2,38,12
-4494995,40,2
-4494996,42,NA
-4495000#0,11,24
-4495000#1,19,NA
-4495002,15,NA
-4495005,35,16
-4495006,37,47
-4495200#0,30,NA
-4495200#1,27,NA
-4495202,18,NA
-4495203#2,16,NA
-4495204,26,17
-4495205#0,25,NA
-4495205#1,25,NA
-4495205#2,25,NA
-4495206#0,26,NA
-4495207#2,25,NA
-4495207#3,24,NA
-4495208,25,NA
-4495255,14,NA
-4495273#2,75,NA
-4495299,28,60
-4495307#3,34,NA
-44978020,10,NA
-4498133#0,21,NA
-4498133#1,23,NA
-4498148#0,27,NA
-4498148#1,23,NA
-4498149#0,16,NA
-4498149#1,17,NA
-4498149#2,36,NA
-4500116,47,NA
-4500151,41,NA
-4500152,17,NA
-4500153,44,16
-4500154,26,21
-4500156#2,79,NA
-4500156#4,19,NA
-4500191#0,21,NA
-4500193#2,26,NA
-4500193#3,16,NA
-4500193#4,17,NA
-4500194,32,10
-4500195,37,NA
-450057745#0,21,NA
-450057745#3,45,NA
-450057745#4,31,NA
-450115386,6,NA
-450115387,7,NA
-450115392#0,6,NA
-450115392#1,7,NA
-450115392#2,11,NA
-450182614,184,NA
-450358149,17,311
-450985220,5,NA
-45104224,4,NA
-45105241#0,17,NA
-45105241#1,23,NA
-451327120#0,18,NA
-451327120#1,17,NA
-451327120#2,17,NA
-45138973,11,NA
-4515622#2,42,NA
-4515626#0,24,NA
-4515626#3,23,NA
-4515851#0,47,22
-4515856#0,36,NA
-4515856#1,43,NA
-4515868,25,NA
-4515870,24,11
-4515871#0,24,NA
-4515871#1,24,NA
-4515872#0,13,11
-4515872#1,13,NA
-4515873#0,30,NA
-4515873#1,3,NA
-4515873#3,15,NA
-4515876#0,11,NA
-4515876#1,13,NA
-4515876#2,14,NA
-4515876#3,16,NA
-4515876#4,14,NA
-4515876#5,15,NA
-4515876#6,12,NA
-4515876#7,21,NA
-4515878#0,11,NA
-4515878#1,13,NA
-4515878#2,14,NA
-4515878#3,8,NA
-4515881,14,NA
-4515882#0,16,NA
-4515882#1,13,NA
-4515882#3,16,NA
-4515882#4,11,NA
-4515883,11,NA
-4515884,9,NA
-4515893#0,41,NA
-4515893#1,44,NA
-4515895,31,NA
-4515897,43,NA
-451621866,18,NA
-451621867#0,70,108
-4517116,23,NA
-4517175,49,NA
-4517176,16,NA
-4517177,4,NA
-45172815#0,14,NA
-45172815#1,8,NA
-451866197,21,NA
-451866200,25,NA
-451881691#0,5,NA
-451881691#1,27,NA
-451881691#2,5,NA
-451923761,4,NA
-452034823,29,NA
-452243492#0,13,NA
-452243492#1,13,NA
-45234635#0,23,NA
-45248166,13,NA
-45248171#0,7,NA
-45248884#0,23,NA
-45248884#1,30,NA
-45248886,26,NA
-4525482,21,10
-4525727#3,17,NA
-4525751#0,27,NA
-4525751#1,15,NA
-4525751#2,16,NA
-4525753,3,NA
-4525754,35,NA
-4525788#0,16,NA
-4525788#1,28,NA
-4525788#2,5,NA
-4525788#3,3,NA
-4525788#4,7,NA
-4525788#5,16,NA
-4525788#6,21,NA
-4525863#1,43,NA
-4525864#0,15,NA
-4525864#1,11,NA
-4525864#2,19,14
-4525865,59,NA
-4526454#2,12,NA
-4526492,5,NA
-45274463#0,13,NA
-45274463#1,26,NA
-45274465,12,NA
-4531424,32,NA
-4531461,8,NA
-4531462,33,NA
-4531465#0,25,NA
-4531465#1,20,NA
-4531490#0,53,39
-4531490#1,26,NA
-4531630,16,NA
-4531634#0,22,35
-4531634#1,3,NA
-4531634#2,21,NA
-4531635,30,NA
-4531636,18,NA
-4531637,31,11
-4531658#0,13,NA
-4531660#0,19,NA
-4531663#0,22,NA
-4531663#1,36,NA
-4531665,20,NA
-4531666#0,1,NA
-4531667,21,NA
-4531670,22,NA
-4531672#0,18,NA
-4531672#1,12,NA
-4531674#0,15,NA
-4531674#1,10,NA
-4531674#2,14,NA
-4531675#0,12,NA
-4531675#1,5,NA
-4531675#2,10,NA
-4531676,19,NA
-4531677#0,14,NA
-4531677#1,15,NA
-4531677#2,22,NA
-4531696,26,5
-45317032#1,23,NA
-4531742,35,NA
-4531816#2,60,21
-4531818#0,30,NA
-4531818#1,29,NA
-453379904,7,NA
-45339885,14,NA
-4534558#0,37,NA
-4535204#0,30,NA
-4535204#1,22,NA
-4535205#2,44,NA
-4535206#0,27,NA
-4535206#1,27,NA
-4535285,14,NA
-4535286#0,8,NA
-4535286#1,16,NA
-4535286#2,22,NA
-4535286#3,22,NA
-4535286#4,28,NA
-4535286#5,3,NA
-4535287,8,NA
-4535353#0,13,NA
-4535353#1,26,NA
-4535353#2,39,NA
-4535354#0,13,NA
-4535354#1,26,NA
-4535354#2,22,NA
-4535355,12,NA
-4535379,25,NA
-4535382,27,NA
-4535384#0,13,NA
-4535384#1,12,NA
-4535384#2,5,NA
-4535384#3,5,NA
-4535384#4,13,NA
-4535435,17,NA
-4535436#0,12,NA
-4535436#1,13,NA
-4535437#0,18,NA
-4535437#1,19,NA
-4535440#0,11,NA
-4535440#1,11,NA
-4535457#0,6,NA
-4535457#1,26,NA
-4535457#2,37,9
-4535458#0,17,NA
-4535458#1,10,NA
-4535458#10,15,NA
-4535458#11,8,NA
-4535458#12,9,NA
-4535458#13,16,NA
-4535458#2,16,13
-4535458#6,16,NA
-4535459#0,21,NA
-4535459#1,33,NA
-4535461#0,23,NA
-4535461#1,17,NA
-4535461#2,11,NA
-4535463,28,NA
-45359278,99,31
-4536810,13,NA
-4536846,28,NA
-4536910#0,14,NA
-4536910#1,14,24
-4536910#2,35,NA
-4536911#0,18,NA
-4536911#1,15,NA
-4536912#0,19,NA
-4536912#1,16,NA
-4536912#2,13,NA
-4536912#3,15,NA
-4536962#1,10,NA
-4536962#2,9,NA
-4536962#3,10,NA
-4536962#4,9,NA
-4536962#5,8,NA
-4536962#6,8,19
-4536962#7,13,53
-4537080#0,30,NA
-4537080#1,40,NA
-4537082#0,30,NA
-4537082#3,35,NA
-4537083#0,30,27
-4537083#1,32,NA
-4537084#0,29,NA
-4537084#1,29,NA
-4537203#0,27,NA
-4537203#1,25,NA
-4537205,16,NA
-4537258,43,NA
-4537260,17,8
-4537262,18,NA
-4537263,18,NA
-4537429,21,NA
-4538710#0,19,NA
-4538710#1,17,NA
-4538711#0,18,NA
-4538711#1,18,NA
-4538712,12,NA
-45393333,23,NA
-4539461#0,36,16
-4539466,24,31
-4540032,20,NA
-4540033,17,95
-45400723,18,NA
-45400724,19,NA
-45401803,33,NA
-4540244,16,NA
-4540247,6,NA
-4540279,37,71
-4540281,43,NA
-4540284#0,33,NA
-4540284#1,28,NA
-4540285#0,53,NA
-4540285#1,39,NA
-4540285#2,38,NA
-4540286#1,57,NA
-4540286#2,39,7
-4540287,28,NA
-4540288,22,NA
-4540289,4,NA
-4540291#0,51,NA
-4540291#1,38,NA
-4540291#2,26,NA
-4540297#0,32,NA
-4540297#1,63,155
-454034985,28,NA
-4540511,41,NA
-4541039#0,21,NA
-4541039#2,20,NA
-454285423,35,NA
-4543405#0,22,NA
-4543405#1,28,NA
-4543406,52,NA
-4543407,29,NA
-4543441#0,37,NA
-4543441#1,21,NA
-4543567,30,NA
-4543569,10,NA
-4543571,20,NA
-4543574,20,NA
-4543953,1,NA
-4543954#2,18,NA
-4545266,54,NA
-4545422#0,14,NA
-4545422#1,10,NA
-4545423,4,NA
-4545424,10,NA
-454566336,326,NA
-4546291,19,NA
-45478588,26,NA
-4549835,24,NA
-4550296#0,17,NA
-4550296#1,11,NA
-4550345,14,NA
-455152281,6,NA
-4553959#2,8,NA
-4553960,34,NA
-4555095#3,6,NA
-4555096,5,NA
-4555097#3,30,13
-4555098#0,19,NA
-4555098#1,19,NA
-4555099#0,9,NA
-4555101,18,NA
-4555236,9,NA
-4555237#1,3,NA
-4555237#6,48,167
-4555279#0,16,NA
-4555279#1,5,NA
-4555279#2,12,NA
-4555279#3,35,51
-4555279#4,21,NA
-4555279#5,46,NA
-4556841,38,14
-4556844,39,66
-4556847#0,11,NA
-4557339#0,25,NA
-4557339#1,21,NA
-4557339#3,44,NA
-4557341,8,NA
-4557344#0,31,NA
-4557344#2,19,NA
-455757967#0,13,NA
-455757967#1,12,NA
-455953261#0,20,78
-456011275,5,NA
-456120220,20,NA
-456120243,7,11
-45660302,21,NA
-456620530,19,NA
-4566442,18,NA
-456662392#1,18,NA
-4566706#0,16,NA
-4566706#1,18,NA
-4570556#0,34,NA
-4570556#1,27,NA
-4570557,43,NA
-4570564#0,36,NA
-4570564#1,16,NA
-4570568#1,12,NA
-4570568#2,12,NA
-4570578#0,13,NA
-4570578#1,21,NA
-4570580,61,NA
-4571040,24,NA
-4571081,23,NA
-4571082,24,NA
-4571107#2,10,51
-4571107#3,5,NA
-457373526,3,NA
-4575437#0,26,NA
-4575437#1,26,NA
-4575462,21,NA
-4575464#0,22,NA
-4575464#1,20,3
-4575464#2,17,13
-4575469,66,NA
-4575470,40,NA
-4575471#0,29,NA
-4575471#1,28,NA
-4575473#2,14,NA
-4575473#3,8,NA
-4575473#4,8,NA
-4575720,8,NA
-4579366,14,NA
-4579681#0,10,NA
-4579681#1,10,NA
-4579681#2,10,NA
-4579681#3,11,NA
-4579681#4,13,NA
-4579681#5,13,NA
-4579681#6,13,NA
-4579681#7,13,NA
-4579682#0,9,NA
-4579682#2,7,NA
-4579682#3,7,NA
-4579682#5,11,NA
-4579685#2,8,NA
-4579685#3,13,NA
-4579686,29,NA
-4579687,30,NA
-4579688,30,NA
-4579689,26,NA
-4579690,26,NA
-4579691,27,NA
-4579692,28,NA
-4579693,45,NA
-4579696,28,NA
-4579697#0,52,NA
-4579697#1,27,NA
-4579698#0,22,NA
-4579698#1,31,NA
-4579699,21,NA
-4579702,33,NA
-4579705#0,20,NA
-4579705#1,19,NA
-4579956#0,22,NA
-4579956#1,12,NA
-4579956#4,28,NA
-4581765#0,39,28
-4581766#0,40,20
-4581766#1,22,NA
-4581767#0,19,NA
-4581767#1,20,43
-4581767#2,15,27
-4581768,35,NA
-4581773#0,20,NA
-4581773#2,20,NA
-4581775,54,71
-4581776#0,23,NA
-4581776#2,28,NA
-4581776#3,4,NA
-4581776#4,30,NA
-4581778#3,26,NA
-4581778#4,23,NA
-4581779#0,36,NA
-4581779#1,36,NA
-4581779#2,15,NA
-4581779#3,11,NA
-4581780#2,32,NA
-4581781#0,8,NA
-4581781#1,18,NA
-4581781#2,20,NA
-4581781#5,20,NA
-4581781#8,26,NA
-4581782#0,13,NA
-4581782#1,18,NA
-4581784#0,28,NA
-4581784#1,12,NA
-4581785,28,NA
-4581787,40,NA
-4581845#2,17,NA
-4581847#0,22,NA
-4581847#1,10,NA
-4581847#2,9,NA
-4581847#3,11,NA
-4581847#4,5,NA
-4581847#5,15,NA
-4581848,34,NA
-4581849#0,8,NA
-4581849#1,14,NA
-4581849#2,13,NA
-4581849#3,8,NA
-4581880#0,5,NA
-4581880#1,14,NA
-4581880#2,12,14
-4581880#3,9,5
-4581885,13,NA
-4581886#0,11,NA
-4581886#1,5,NA
-4581886#2,10,NA
-4581886#3,10,NA
-4581886#4,10,NA
-4581886#5,10,NA
-4581886#6,6,NA
-4581886#7,4,NA
-4581886#8,12,NA
-4581887,22,NA
-4581890,8,NA
-4581910,8,NA
-4581911#0,15,NA
-4581933#2,23,NA
-4581964#0,13,NA
-4581964#1,13,NA
-4581964#2,15,NA
-4581965#0,19,NA
-4581965#1,16,NA
-4581965#2,22,5
-4581966#0,17,NA
-4581966#1,29,NA
-4581966#2,26,NA
-4581966#3,16,NA
-4581967#0,5,NA
-4581967#1,22,12
-4581967#2,17,NA
-4581968#0,24,NA
-4581968#1,23,NA
-4582011,16,21
-4582013#0,36,NA
-4582013#1,39,8
-4582013#2,19,NA
-4582014#0,24,NA
-4582014#1,12,NA
-4582015,24,NA
-4582016,24,NA
-4582018#0,15,NA
-4582018#1,13,NA
-4582018#2,11,NA
-4582019#1,13,NA
-4582019#2,24,NA
-4582020#0,28,NA
-4582021#0,24,NA
-4582021#1,24,NA
-4582198,18,NA
-4582199#0,15,NA
-4582199#1,12,NA
-4582199#2,15,NA
-4582200#0,6,NA
-4582200#1,12,NA
-4582200#2,16,NA
-4582200#3,12,NA
-4582200#4,12,NA
-4582200#5,16,NA
-4582201,15,NA
-4582202,15,NA
-4582203#0,7,NA
-4582203#1,15,NA
-4582204,16,NA
-4582786,8,NA
-4583113#0,18,NA
-4583113#2,29,12
-4583113#3,21,NA
-4583121,18,NA
-4583362,26,NA
-4583363,24,NA
-4583366#0,24,76
-4583366#1,22,7
-4583371#0,28,19
-4583371#1,27,9
-4583371#2,12,NA
-4583371#3,19,NA
-4583373#0,24,NA
-4583373#1,22,NA
-4583375#0,16,NA
-4583375#1,21,NA
-4583375#2,19,NA
-4583380,15,NA
-4583383#0,10,NA
-4583383#1,11,NA
-4583385#0,42,NA
-4583385#1,20,NA
-4583385#2,18,NA
-4583385#3,15,NA
-4583385#4,15,NA
-4583388,21,NA
-4583392,15,NA
-4583401,42,NA
-458350632,14,NA
-458420167#0,22,NA
-4585081#0,18,16
-4585081#1,15,NA
-4585081#2,19,NA
-4585082#0,42,NA
-4585082#1,10,NA
-4585082#2,32,NA
-4585090#0,14,NA
-4585090#1,14,NA
-4585090#2,27,NA
-4585091,12,NA
-4585092#0,23,5
-4585092#1,24,NA
-4585092#2,14,NA
-4585093,8,NA
-4585094#0,12,NA
-4585094#1,12,NA
-4586175,33,NA
-4586176,27,12
-4586177,22,124
-4586178,22,NA
-4586179,22,NA
-4586180,30,NA
-4586182,57,NA
-4586183,12,NA
-4586184,3,NA
-4586185,37,33
-4586192,16,NA
-4586193,14,NA
-4586214,27,NA
-45869051#0,13,NA
-45869051#1,16,NA
-45869051#2,14,NA
-45875459,17,NA
-4587921#0,22,NA
-4587921#1,33,NA
-4588063,15,NA
-4588068,13,NA
-4588071,19,NA
-4588072,19,NA
-4588073#0,17,NA
-4588074,18,NA
-4588078,18,NA
-4588079#0,28,18
-4588079#1,61,295
-458821469,18,NA
-4588215,55,32
-4588219,39,NA
-4588222,39,NA
-4588775,19,NA
-4588776,17,NA
-4588777,13,NA
-4588778,9,NA
-4588799#0,5,NA
-4588799#1,8,NA
-4588799#2,8,NA
-4588800#0,39,NA
-4588801#2,26,NA
-4588805#0,14,NA
-4588805#1,19,NA
-4588824,19,NA
-4588870#0,17,NA
-4588870#1,34,NA
-4588870#2,17,43
-4588870#3,14,NA
-4588873,20,NA
-458915614,32,25
-458915638,1,NA
-458953719,17,NA
-459015242,25,NA
-45904914#0,23,NA
-45904914#1,26,NA
-45904914#2,5,NA
-45904914#4,3,NA
-45904921,16,NA
-45904959#0,18,NA
-45904959#1,19,NA
-459210503,2,NA
-4592177,32,NA
-4592212,24,NA
-459221240,9,NA
-459221261,2,NA
-459221262,4,NA
-4592213,4,NA
-4592335,6,NA
-4592448#0,19,NA
-4592448#2,7,NA
-4592757#0,7,4
-4592757#1,11,NA
-459346125#0,15,NA
-459346125#1,21,NA
-459346126,14,NA
-4594026#0,43,NA
-4594026#3,22,NA
-4594086#2,27,NA
-4594102,47,NA
-4594129,20,NA
-4594783#1,38,10
-4596963#2,33,12
-4596983,33,NA
-4596984,18,NA
-4596990,49,NA
-4596998,16,NA
-4597000,29,42
-4597028#1,14,NA
-4597029,52,22
-4597039#0,33,NA
-4597039#1,36,NA
-4597039#2,46,NA
-4597055,28,21
-4597199,7,NA
-4597202,43,NA
-4597205,29,NA
-4597206,44,NA
-4597252,39,NA
-4597254,41,NA
-4597322,50,NA
-4597324#0,26,135
-4597324#1,10,NA
-4597324#2,20,NA
-4597325,28,NA
-4597326,15,NA
-4597334,45,NA
-4597335#0,12,NA
-4597335#1,13,NA
-4597336,16,NA
-4597351#0,11,NA
-4597351#1,18,NA
-4597360,43,NA
-4597361,32,NA
-4597379#3,54,155
-4597403,31,NA
-4597404#0,31,18
-4597404#1,30,NA
-4597421,17,NA
-4597422#0,14,NA
-4597422#1,12,NA
-4597426#0,14,NA
-4597426#2,20,NA
-4598265,12,NA
-4598267,21,NA
-4598275,4,NA
-4598277#0,10,NA
-4598277#1,9,NA
-459832663,24,20
-4600067,18,NA
-4600068,10,NA
-4600069,49,NA
-4600233#0,13,NA
-4600233#1,12,NA
-4600250,7,NA
-4601666#0,16,NA
-4601666#1,13,NA
-4601666#2,30,NA
-460189449,6,59
-460206984#2,7,NA
-4603194,34,NA
-4603196#0,48,NA
-4603196#1,16,NA
-4603196#2,23,NA
-4603200#0,19,NA
-4603200#1,16,NA
-4603230,35,NA
-4603231,31,NA
-4603232,30,NA
-4603233,29,NA
-4603264,27,NA
-4603265,31,48
-4603311#0,14,NA
-4603313,45,12
-4603326,4,NA
-4603332,6,NA
-4603348#0,6,NA
-4603348#1,19,21
-4603350,28,NA
-4603352,16,NA
-4603354#0,15,NA
-4603354#1,12,NA
-4603354#2,13,NA
-4603355,16,NA
-4603356,16,NA
-4603359,33,NA
-4603390#0,34,NA
-4603390#1,46,NA
-4603408,45,NA
-4603411#0,52,4
-4603411#1,34,NA
-4603412,41,NA
-4603414#2,42,NA
-4603456#2,22,90
-4603463#3,33,NA
-4603579#2,17,NA
-4603585,14,26
-4603590,15,NA
-46036312,17,142
-4603721#3,56,NA
-4604842#0,11,NA
-4604842#1,35,NA
-4604842#2,12,NA
-4604843#0,18,NA
-4604843#1,20,NA
-4604844#0,29,NA
-4604844#1,29,NA
-4604844#2,12,NA
-4604844#3,1,NA
-4604845#0,20,NA
-4604845#1,21,NA
-4604845#2,20,NA
-4604845#3,23,NA
-4604846,19,NA
-4604847,35,NA
-4604849,4,NA
-4604850,24,NA
-4604854#2,35,NA
-4604922,12,NA
-4604923#1,5,NA
-4605113#0,56,129
-4605113#1,49,NA
-4605115#0,19,NA
-4605115#1,22,20
-4605115#2,5,NA
-4605115#3,8,NA
-4605118#0,25,25
-4605118#1,31,23
-4605118#2,25,23
-4605121,52,NA
-4605123#0,10,NA
-4605123#1,33,NA
-4605123#4,16,NA
-4605295#2,21,NA
-4605295#3,22,NA
-4605295#5,33,NA
-4605300#0,20,83
-4605300#1,22,NA
-4605300#3,38,NA
-4606148,36,NA
-4606149,36,NA
-4606152#0,24,NA
-4606152#1,22,NA
-4606156#0,10,NA
-4606156#1,25,NA
-4606156#2,22,NA
-4606214,42,NA
-4606218#0,29,NA
-4606218#1,12,NA
-4606219,16,NA
-4606221,16,NA
-4606224,43,NA
-4606225,36,NA
-4606226#0,18,NA
-4606226#1,18,NA
-4606227,31,NA
-4606228,6,NA
-4606230#0,2,NA
-4606230#1,2,NA
-4606231,25,NA
-4606258,22,NA
-4606259#1,4,NA
-4606260#0,16,NA
-4606260#1,17,NA
-4606261,2,NA
-4606263#0,24,NA
-4606263#1,15,NA
-4606266#2,43,NA
-4606273#0,31,NA
-4606275#1,23,NA
-4606275#2,24,NA
-4606676,82,NA
-4606801,85,NA
-4606808,7,NA
-4607069#4,35,NA
-4607070#2,70,NA
-4607070#5,34,NA
-460743672,18,NA
-4609186#0,15,NA
-4609186#1,16,NA
-4609186#2,20,NA
-4609186#3,53,NA
-4609190,27,NA
-4609191,40,NA
-4609193,18,NA
-4609194,42,NA
-4609195,27,NA
-4609197,30,NA
-4609198#0,15,NA
-4609198#1,16,NA
-4609199#0,12,NA
-4609199#2,19,NA
-4609200,23,NA
-4609201,14,NA
-4609202,2,NA
-4609204#0,18,NA
-4609204#1,16,NA
-4609204#2,9,NA
-4609208,19,NA
-4609209#0,10,NA
-4609209#1,5,4
-4609211#0,20,NA
-4609213#0,14,NA
-4609213#1,13,NA
-4609213#2,26,NA
-4609214,21,NA
-4609215#0,18,NA
-4609215#1,23,NA
-4609218#0,28,NA
-4609218#1,26,NA
-4609220#0,13,NA
-4609220#1,15,NA
-4609220#2,22,NA
-4609221#0,19,NA
-4609221#1,19,NA
-4609222,26,NA
-4609223#0,4,NA
-4609223#1,40,NA
-4609226,68,14
-4609227#0,5,NA
-4609228#1,17,NA
-4609229#0,14,NA
-4609230#0,22,NA
-4609230#1,21,NA
-4609231#1,15,NA
-4609231#2,15,129
-46096956#0,15,NA
-46096956#1,28,58
-4610035,2,NA
-4610037#0,21,NA
-4610037#1,9,NA
-4610038#0,26,NA
-4610038#1,22,NA
-4610039,41,NA
-4610040,22,NA
-4610042#0,33,20
-4610043#0,20,NA
-4610043#2,17,NA
-4610045,16,NA
-4610140#1,47,NA
-4610356,8,NA
-4610374,20,NA
-4610375,7,NA
-4610472#0,30,NA
-4610472#3,19,NA
-4610480,17,NA
-4610600,1,NA
-4610607,8,NA
-4610608,19,NA
-4610610#0,7,NA
-4610612,17,NA
-46108007,18,NA
-46115660,20,NA
-46115662#0,9,NA
-46115662#1,9,NA
-4611693#0,16,NA
-4611693#3,19,NA
-4611694,10,NA
-4611696#3,10,NA
-4611696#4,13,NA
-4611706,19,NA
-4611708,49,NA
-4611710,30,NA
-4611711,20,NA
-4611712,19,NA
-4611713#0,19,NA
-4611713#1,22,NA
-4611714#0,16,NA
-4611714#1,20,25
-4611714#2,25,NA
-4611718#0,5,NA
-4611718#1,13,NA
-4611773,10,NA
-4611774,63,NA
-4611775#0,25,NA
-4611775#1,25,NA
-4611782,23,NA
-4611860#1,33,35
-4611860#3,43,NA
-4611867#1,31,12
-4611879#0,45,NA
-4611885,57,NA
-4611886,108,NA
-4611890,5,NA
-4611891,26,24
-4611898,37,NA
-4611899,25,NA
-4611900,23,NA
-4611904#1,26,NA
-4611904#2,25,NA
-4611905#0,27,NA
-4611905#1,28,NA
-4611905#4,33,10
-4611906#0,23,NA
-4611906#1,27,NA
-4611906#2,21,NA
-4611907#1,36,NA
-4611907#4,48,NA
-4611908#1,39,NA
-4612013,7,NA
-461235628#0,33,NA
-461235628#1,33,NA
-4612395,46,6
-4612403#0,5,NA
-4612403#1,24,NA
-4612403#2,35,NA
-4612403#3,16,NA
-4612410#0,31,NA
-4612410#1,22,NA
-4612412,35,NA
-4612414#0,1,NA
