id,onstreet_spots,offstreet_spots
22731161#0,8,NA
22731161#1,7,NA
22731166#1,19,NA
22731166#2,21,NA
22731219#0,13,NA
22732197#0,11,NA
22732197#1,8,NA
22732197#2,19,NA
22732198#0,12,NA
22732198#1,27,NA
22732198#2,3,NA
22732200,29,NA
22732201,38,NA
22732202#0,13,NA
22732202#1,6,NA
22732356#0,9,NA
22732356#1,56,NA
22732356#2,29,NA
22732356#3,12,NA
22733225#0,26,NA
22733225#1,12,NA
22733225#2,15,NA
22733226,2,NA
22733265,29,NA
22733266,35,NA
22733267,50,NA
22733456,56,NA
22733457,43,NA
22733458#0,7,NA
22733458#2,10,NA
22733458#3,8,NA
22733458#4,4,NA
22733458#5,13,NA
22733459#0,36,NA
22733459#1,4,NA
22733496#0,9,NA
22733496#1,9,NA
22733496#2,6,NA
22733496#3,7,NA
22733496#4,16,NA
22733496#5,4,NA
22733496#6,17,NA
22733496#7,5,NA
22733497,41,NA
22733498,6,NA
22735152,15,NA
22741720,5,NA
22741808#0,5,NA
22741808#1,18,NA
22742007,15,NA
22742033#0,13,NA
22742033#2,13,NA
22742033#4,13,NA
22742033#5,15,NA
22742033#7,18,NA
22749851#0,3,NA
22749851#1,24,NA
22749852#0,29,NA
22749852#1,32,NA
22753236,2,NA
22753238,47,NA
22753240,40,NA
22753313,26,NA
22753314,54,NA
22753315,17,NA
22753504,44,NA
22758963,27,NA
22760534,12,NA
22760535,45,NA
22768986,24,1
22768993,27,2
22768994,19,NA
22768995,29,NA
22768996#0,13,NA
22768996#1,16,NA
22768997#0,19,NA
22768997#1,16,NA
22771381#0,27,NA
22771381#1,18,NA
22771381#2,13,NA
22771381#3,13,NA
22771381#4,16,NA
22776907#1,18,NA
22777012,34,NA
22779097,5,NA
22791312#0,41,NA
22795640,19,NA
22795641,31,NA
227968714#0,5,NA
227968714#2,25,NA
227968714#3,11,NA
227968714#4,3,NA
22820145,75,NA
22820618,25,NA
22823712#0,30,NA
22823712#1,36,NA
22823712#2,23,NA
228335467#0,107,NA
228335467#3,29,NA
228335467#4,30,NA
228498042,8,NA
228498043#1,26,NA
228498048#0,15,NA
228498048#1,15,NA
22873809,40,NA
22874227#0,10,NA
22874227#1,13,NA
22874227#2,12,NA
22874239,22,NA
22874507,59,NA
22874508#0,19,NA
22874508#1,21,NA
22874508#2,24,NA
22874509#1,20,NA
22874509#2,12,NA
22874509#4,31,NA
22874527,17,NA
22874528#0,33,NA
22874528#1,14,NA
22874529#0,23,NA
22874529#1,12,NA
22875053,34,NA
22875145,112,NA
22875181#0,37,NA
22875181#1,17,NA
22875216,37,NA
22875296#0,35,NA
22875296#1,15,NA
22875381,36,NA
22875386#0,11,NA
22875386#1,55,NA
22875391#0,53,NA
22875391#1,22,NA
22875407,26,NA
22875412,27,NA
22875421#0,20,NA
22875421#1,15,NA
22875641,35,NA
22875655,16,NA
22875656,6,NA
22875664,39,NA
228838258,5,NA
22888470#0,22,NA
22888470#1,17,NA
22888475,14,NA
22888476#0,32,NA
22888476#1,26,NA
22899792#0,17,NA
22899792#1,31,NA
22899793,57,NA
22900000#0,5,NA
22900000#1,5,NA
229061362#0,11,NA
229061362#1,18,NA
22907573,45,NA
22909863,24,NA
22909864,18,NA
22909865#0,5,NA
22909865#1,16,NA
22909866,3,NA
22910101#0,49,NA
22910101#1,18,NA
22910101#2,19,NA
22910101#3,19,NA
22910101#4,18,NA
22910105#1,15,NA
22916789#0,20,NA
22916789#3,25,NA
22916789#5,4,NA
22916789#6,23,NA
22916789#7,8,NA
22917287,51,NA
22917291,39,NA
22917439,30,NA
22918370#0,6,NA
229228933#0,18,NA
229228933#1,17,NA
229228933#2,24,NA
229232324#1,2,NA
229232324#2,31,NA
22928629,3,NA
22928633,11,NA
22928643,34,NA
22928648#0,13,NA
22928648#1,11,NA
22928674#0,12,NA
22928674#1,27,NA
22928674#2,10,NA
22928674#3,12,NA
22928686,46,NA
22928688#0,21,NA
22928688#1,22,NA
22928690,50,NA
22928698#0,20,NA
22928698#1,21,NA
22928699,21,NA
22928724,48,NA
22928749,30,NA
229375377,6,NA
22941161,32,NA
22941201,15,NA
22941263,59,NA
22942678#0,41,NA
22942678#1,22,NA
22942683,38,NA
22942734#0,15,NA
22942734#1,11,NA
22942736#0,19,NA
22942736#1,18,NA
22942736#2,7,NA
22942741#0,31,NA
22942741#1,31,NA
22942745,40,NA
22942776,15,NA
22942779,23,NA
22942781#0,5,NA
22942781#1,22,NA
22942783#0,20,NA
22942783#1,24,NA
22942786,28,NA
22942788#0,8,NA
22942788#1,11,NA
22942788#2,19,NA
22942791#0,16,NA
22942791#1,16,NA
22942798#0,18,NA
22942798#1,13,NA
22942798#2,14,NA
22942802,19,NA
22942803#0,9,NA
22942803#1,20,NA
22942805,37,NA
22942809,32,NA
22942821,27,NA
22942832,18,NA
22942835#1,24,NA
22942846#1,47,NA
22942846#2,36,NA
22942934,59,NA
22942945#1,29,NA
22942958#1,28,NA
22942964,34,NA
22942974,43,NA
22943062,8,NA
22943063,40,NA
22943099,11,NA
22943103,21,NA
22945303,22,NA
22945307,29,NA
22945309,30,NA
22945314,24,NA
22945315,15,NA
22945319,14,NA
22945672,23,NA
22945679,12,8
22945686#0,2,NA
22945686#1,15,14
22945855,13,NA
229469715#0,15,NA
229469715#1,18,NA
229475729,2,NA
229475730,2,NA
229475731,2,NA
229475732,2,NA
229475733,2,NA
229475734,2,NA
229475735,2,NA
229475739,2,NA
229475740,2,NA
229475741,2,NA
229475742,2,NA
229475743,2,NA
229475744,2,NA
229475745,2,NA
229475746,2,NA
229475748,2,NA
229475749,2,NA
229475750,2,NA
229475751,2,NA
229475752,2,NA
229475753,2,NA
229475754,2,NA
229475755,2,NA
229475757,2,NA
229475758,2,NA
229475760,2,NA
229475761,2,NA
229475763,2,NA
229475792,2,NA
22948342#0,12,NA
22948342#1,4,NA
22948342#2,8,NA
22948342#3,10,NA
22948342#5,9,NA
22948342#6,21,NA
22950380#0,7,NA
22950380#1,9,NA
22954104#0,12,NA
22954104#1,3,NA
22954104#2,20,NA
22954117,10,NA
22954356,63,NA
22954357,9,NA
22954370#0,8,NA
22954370#1,0,NA
22954370#2,10,NA
22954375,6,NA
22954408,19,NA
22954417#0,9,NA
22954417#1,7,NA
22955116#0,24,NA
22955116#1,24,NA
22955116#2,18,NA
22956597#0,13,NA
22956597#1,45,NA
22956597#2,34,NA
22956597#3,35,NA
22956606#0,8,NA
22956606#1,17,NA
22956606#2,16,NA
22956606#3,9,NA
22956608,16,NA
22956610,23,NA
22956617#0,35,NA
22956617#1,33,NA
22956621#0,16,NA
22956621#1,17,NA
22956622,25,NA
22956640,36,NA
22956642#0,21,NA
22956642#1,51,NA
22956647,23,NA
22956754#0,50,NA
22956754#1,42,NA
22956764,22,NA
22956787,19,NA
22956964,16,NA
22956988,22,NA
22956997,76,NA
22957072,33,NA
22957980#0,34,NA
22957980#1,16,NA
22957980#2,25,NA
22958147,46,NA
229589501,5,NA
229589502,15,NA
22959739#0,26,NA
22959739#2,11,NA
22959739#3,6,NA
22959739#4,6,NA
22959739#5,10,NA
22959750,39,NA
22962631#0,37,NA
22962631#1,46,NA
22962648,22,NA
22962808#0,20,NA
22962808#1,27,NA
22962835#0,18,NA
22962835#1,19,NA
22965573,40,NA
22966091#1,4,NA
22966091#2,3,NA
22966091#3,33,NA
22970212,30,NA
22972219,20,NA
22972454,50,NA
22972469#0,20,NA
22972470#1,21,NA
22972473#0,20,NA
22972473#3,20,NA
22972473#4,20,NA
22972861#0,16,NA
22972861#1,50,1350
22973160#0,24,NA
22973168#0,8,NA
22973168#1,52,NA
22973174#0,8,NA
22973174#1,17,NA
22973174#2,12,NA
22973174#3,10,NA
22973174#4,26,NA
22973174#5,30,NA
22973174#6,14,NA
22973179#0,23,NA
22973179#1,11,NA
22981785,20,NA
22983236,6,NA
22984293#0,71,NA
22984293#1,11,NA
22984293#2,8,NA
22984296#0,13,NA
22984296#1,9,NA
22984296#2,12,NA
22984301#0,28,NA
22984301#1,7,NA
22984307,29,NA
22984336#0,33,NA
22984336#1,31,NA
229933060,12,NA
22999311,26,NA
22999317,25,NA
22999319,24,NA
22999323,7,NA
22999334,24,NA
230044003#0,13,NA
230044003#1,17,NA
23006207#1,10,NA
23006207#2,21,NA
23006207#3,9,NA
23006209#0,25,NA
23006209#1,9,NA
23006209#2,10,NA
23006209#3,20,NA
23006209#4,7,NA
23006227#0,7,NA
23006227#1,6,NA
23006227#2,11,NA
23006232,30,NA
23006254#0,9,NA
23006254#1,19,NA
23006254#2,9,NA
23006254#3,40,NA
23006254#5,7,NA
23006257,8,NA
23006262#0,9,NA
23006262#1,5,NA
23006262#2,27,NA
23006282#0,9,NA
23006282#1,15,NA
23006282#2,15,NA
23006282#3,31,NA
23006340#0,23,NA
23006340#1,5,NA
23006340#2,24,NA
23006368,8,NA
23006393#1,9,NA
23008063,42,NA
23008478,80,NA
23008568,36,NA
23008581#0,32,NA
23008581#1,25,NA
23008593,34,NA
23008646#0,25,NA
23008646#1,16,NA
23008646#2,37,NA
23008646#3,22,NA
23008647#1,44,NA
23008653#0,7,NA
23008653#1,5,NA
23008653#2,29,NA
23008656,12,NA
23008657#0,15,NA
23008657#1,15,NA
23008657#2,16,NA
23008661#0,16,NA
23008661#1,16,NA
23008694,17,NA
23008734#0,21,NA
23008734#1,14,NA
23009527#0,49,NA
23009527#1,28,NA
23009640,41,NA
23014998,23,NA
23017259#0,14,NA
23017259#1,13,NA
23017260,50,NA
23017852#0,9,NA
23017852#1,16,NA
23017853,14,NA
23018320#0,7,NA
23018320#1,50,NA
23018320#2,16,NA
23018320#3,4,NA
23018322,43,NA
23018563#0,17,NA
23018563#1,42,NA
23033018#0,23,NA
23033018#1,14,NA
23033018#2,14,NA
23033698,312,NA
23033712#0,104,NA
23035913#0,11,NA
23035913#1,18,NA
23035913#2,22,NA
23037809,39,NA
23037817,39,NA
23039852,18,NA
23040487#0,23,NA
23040487#1,4,NA
23040487#2,4,NA
23041831#0,32,NA
23041831#1,62,NA
23041831#2,22,NA
23041845,85,NA
23042005#0,13,NA
23042339,24,NA
23044098,10,NA
23044562,14,NA
23044566,7,NA
23044795,28,NA
23044829,19,NA
23044830,17,NA
23044831,42,NA
23044833,41,NA
23044851#0,7,NA
23045306,71,NA
23045995,163,NA
23045996,13,NA
23046125,24,NA
23046190,22,NA
23048170,15,NA
23048180,10,NA
23048229,44,NA
23048233,13,NA
23049153,17,NA
23049430,36,NA
23049477#0,17,NA
23049477#1,17,NA
23049477#2,18,NA
23049477#3,18,NA
23049477#4,33,NA
23050549#0,43,NA
23050549#1,48,NA
23054905,12,NA
23066578,10,NA
23066706,11,NA
23074953,49,NA
23075027,16,NA
23075526,7,NA
23075530,28,NA
23083757,71,NA
23083829,24,NA
23084085#0,9,NA
23084085#1,27,NA
230889216#1,15,NA
230889216#2,37,NA
230889216#4,41,NA
230889217,6,NA
23093148,13,NA
23099190#0,8,NA
23100279#0,77,NA
231010036,51,NA
23101086,8,NA
23101091,23,NA
23101724,9,NA
23101914,15,NA
231019450#0,53,NA
231019450#1,13,NA
231019450#2,32,NA
231019450#3,10,NA
231019453,8,NA
23103630,12,NA
23103712#0,9,NA
23106204#0,11,NA
23106204#1,17,NA
23106204#2,21,NA
23108814#0,1,NA
23108814#1,22,NA
23108814#3,26,NA
23108815,23,NA
23109072,70,NA
23109073#0,19,NA
23109078#0,47,NA
23109078#1,12,NA
23109078#2,17,NA
23109078#3,29,NA
23109078#7,37,NA
23109078#9,39,NA
23109088#0,14,NA
23109089#0,18,NA
23109089#3,24,NA
23110931#0,8,NA
23112872#0,25,NA
23112872#1,26,NA
23121418,402,NA
23121445,48,NA
23121446#0,16,NA
23121559#0,31,NA
23121559#2,53,NA
23121611#0,27,NA
23121611#1,29,NA
23121611#2,27,NA
23121611#3,18,NA
23121612#0,23,NA
23121612#1,5,NA
23121612#2,5,NA
23121613#0,15,NA
23121613#1,28,NA
23121613#2,107,NA
23121614,35,NA
23121615#0,14,NA
23121615#1,55,NA
23121640,19,NA
23121641#0,43,NA
23121641#1,10,NA
231254040,50,NA
23125638#0,7,NA
23125638#1,2,NA
231259307#1,40,NA
231262265,3,NA
231262266,19,NA
231262267,15,NA
231262268,6,NA
231262269,30,NA
231262800,19,NA
231263429,40,NA
23129855#0,31,NA
23129855#1,30,NA
23130085,37,NA
23133779,30,NA
23135397#0,22,NA
23135397#1,24,NA
231386638#0,5,NA
231386638#1,12,NA
231386638#2,16,NA
231407502,4,NA
23141176#0,23,NA
23141176#1,23,NA
23141176#2,22,NA
23141189#0,22,NA
23141189#1,13,NA
23141194#0,21,NA
23141194#2,2,NA
23141194#3,12,NA
23141194#4,3,NA
23141194#5,6,NA
23141194#6,6,NA
23141194#7,3,NA
23141194#8,14,NA
23141498#0,17,NA
23141498#1,15,NA
23141498#2,15,NA
23141498#3,14,NA
23141498#4,3,NA
23141522#0,15,NA
23141522#1,15,NA
23141522#2,14,NA
23141522#3,3,NA
23141526,22,NA
23141596#0,32,NA
23141596#2,38,NA
231416072#0,7,NA
231416072#1,6,NA
231416072#2,18,NA
231416072#3,20,NA
231416072#4,10,NA
231416072#5,10,NA
231416072#6,12,NA
231449333#0,6,NA
231449333#1,10,NA
231449333#2,12,NA
231449333#3,32,NA
231449333#4,66,NA
231449338#0,34,NA
231449338#1,36,NA
23147709#0,41,NA
23147709#1,34,NA
23147712,25,NA
23153825#1,14,NA
23153825#2,15,NA
23153986,5,NA
23153987,11,NA
231540148,25,NA
231541033#0,58,NA
231541033#1,26,NA
231541033#2,31,NA
231541033#3,23,NA
23172831#0,18,NA
23172831#1,16,NA
23182943,41,NA
23183861,13,NA
23183875,7,NA
23183959,9,NA
231883017#0,33,NA
231883017#3,25,NA
231883017#6,33,NA
231887171#0,28,NA
231887171#3,40,NA
231912719,19,NA
231949716,15,NA
23200609#0,14,NA
23200609#1,47,NA
23200609#2,25,NA
23200609#3,34,NA
23200634,35,NA
232021933,10,NA
23207838,10,NA
23209854,15,NA
23209857,23,NA
23227198,20,NA
23228474,38,NA
23228635#1,12,NA
23228636#0,13,NA
23229649,14,NA
23232161#0,26,NA
23248190,46,NA
23248759#1,29,NA
23248761#0,22,NA
23248770,50,NA
23248778#0,25,NA
23248778#1,32,NA
23248778#2,22,NA
23248778#3,15,NA
23248778#4,15,NA
23248778#5,12,NA
23249206#0,20,NA
23249206#2,14,NA
23249206#3,18,NA
23249206#4,19,NA
23249206#5,19,NA
23249210,42,NA
23249234#0,21,NA
23249234#2,24,NA
23249239#0,41,NA
23249239#1,33,NA
23252394#1,15,NA
23287085,32,NA
23287112,14,NA
23294704,12,NA
233060575,12,NA
23343818#0,13,NA
23343819,29,NA
233634331,8,NA
23368773,11,NA
23381500#1,13,NA
23381658#0,22,NA
23381658#1,8,NA
23381659#0,43,NA
23381659#1,34,NA
23381661,30,NA
23381662,30,NA
23381664#0,36,NA
23381664#1,29,NA
23381666#0,16,NA
23381666#1,20,NA
23381666#2,57,NA
23381666#3,49,NA
23381666#4,22,NA
23381666#5,6,NA
23381667#0,18,NA
23381667#1,16,NA
23381667#2,16,NA
23381667#3,13,NA
23381668#0,21,NA
23381668#1,49,NA
23381668#2,57,NA
23381669#0,49,NA
23381669#1,58,NA
23381669#2,12,NA
23381669#3,13,NA
23381669#4,15,NA
23382138,54,NA
23382139#0,35,NA
23382139#1,17,NA
23382140,14,NA
23382145#0,12,NA
23382145#1,16,NA
23382145#2,6,NA
23382146#0,56,NA
23382146#1,43,NA
23382147#0,7,NA
23382147#1,28,NA
23382147#2,33,NA
23382147#3,28,NA
23382149#0,21,NA
23382149#1,52,NA
23382149#2,45,NA
23382150#0,20,NA
23382150#1,21,NA
23382150#2,28,NA
23382150#3,45,NA
23382151,15,NA
23382153,18,NA
23382155,33,NA
23386522#0,48,4
23386522#1,39,NA
23386525,27,NA
23386950,24,NA
23386951,25,NA
23386952,24,NA
23386954#0,5,NA
23386954#1,15,NA
23386954#2,15,NA
23386954#3,17,NA
23386954#4,18,NA
23386954#5,17,NA
23386954#6,17,NA
23386954#7,19,NA
23389940,25,NA
23389941#0,22,NA
23389941#1,32,NA
23389942,40,NA
23389981#0,19,NA
23389981#1,23,NA
23398377#0,18,NA
23398377#1,17,NA
23398378#0,6,NA
23398380,52,NA
23398382#0,15,NA
23398382#1,17,NA
23398382#2,17,NA
23398383#0,87,NA
23398383#1,7,NA
23398384,16,NA
23398442#0,9,NA
23398442#1,10,NA
23398442#2,12,NA
23404069,40,NA
23406202#0,35,NA
23406204#2,22,NA
23409831,26,NA
23409953,22,NA
23409955,25,NA
23410006,15,NA
23410021,21,NA
23410022,66,NA
23410054#0,23,NA
23410054#1,19,NA
23410054#2,28,NA
23410060#0,30,NA
23410060#1,8,NA
23410060#2,36,NA
23410060#3,9,NA
23410061#0,41,NA
23410061#1,30,NA
23410063,16,NA
23410064,15,NA
23410070#0,14,NA
23410070#1,34,NA
23410100,26,NA
23411689#0,19,NA
23411689#1,60,NA
23411691,19,NA
23411693,28,NA
23411696#0,15,NA
23411696#1,5,NA
23411696#2,5,NA
23411696#3,5,NA
23411706#0,33,NA
23411706#1,25,NA
23411722#0,13,NA
23411722#1,19,NA
23411722#2,17,NA
23411722#3,15,NA
23411722#4,15,NA
23411724#0,32,NA
23411724#1,43,NA
23411727,58,NA
23424425,92,NA
23424434#0,38,NA
23424483,32,NA
23424516,137,NA
23424609#0,97,NA
23424609#1,12,NA
23424609#2,28,NA
23424609#3,14,NA
23430154#0,21,NA
23430154#1,32,NA
23430154#2,30,NA
23436558,43,NA
23436563#0,22,NA
23436563#1,9,NA
23436571,16,NA
23436575#0,9,NA
23436575#1,8,NA
23436575#2,8,NA
23436575#3,9,NA
23436575#4,8,NA
23436575#5,9,NA
23436576,11,NA
23436578,13,NA
23436580,11,NA
23436581,9,NA
23439439#1,13,NA
23439439#2,14,NA
234416197,21,NA
23443935,36,NA
23451480,9,NA
23453218,14,NA
23453710,7,NA
234540163,10,NA
234769957,5,NA
23483298,50,NA
23483360,56,NA
23483378,52,NA
23483402#0,18,NA
23483402#1,17,NA
23483402#2,10,NA
23483402#4,5,NA
23483405,48,NA
23483740,29,NA
234868962,4,NA
234868963#0,9,NA
234868963#1,7,NA
234868964,3,NA
23490677,7,NA
23490679,27,NA
23490685#1,16,NA
23490686,23,NA
23490689#0,31,NA
23490689#1,24,NA
23507539#0,16,NA
23507539#1,19,NA
23507539#2,22,NA
23507539#5,28,NA
23507539#7,21,NA
23507539#8,14,NA
235130881#1,26,NA
235130881#2,37,NA
235130883#1,14,NA
235130883#2,23,NA
23531641#0,5,NA
23531641#1,5,NA
23531641#2,4,NA
23531641#3,5,NA
23531657#0,15,NA
23531657#1,15,NA
23531657#2,3,NA
23531667,36,NA
23531854#1,20,NA
23532154,26,NA
23532176#0,15,NA
23532176#1,10,NA
23532196,20,NA
23532214#1,6,NA
23532229,28,NA
23532269,45,NA
23532560,77,NA
23532795#0,33,NA
23532795#1,10,NA
23532795#2,7,NA
23532795#3,23,NA
23532810,21,NA
23532835,11,NA
23532975,42,NA
23536723,13,NA
23536731#1,38,NA
23536747,23,NA
23536762,29,NA
23536805#0,29,NA
23536805#3,13,NA
23536846#0,20,18
23536846#1,14,NA
23536846#2,16,NA
23545615#0,13,NA
23545615#1,16,NA
23545615#2,17,NA
23547065,43,NA
23547071,23,NA
23547073,39,NA
23547511,76,NA
23547537#0,25,NA
23547537#1,13,NA
23547538,34,NA
23547940#0,49,NA
23547940#1,36,NA
23554266#0,72,NA
23554266#1,29,NA
23554266#2,65,NA
23554266#3,72,NA
23554267#0,10,NA
23554267#1,38,NA
23554267#2,21,NA
23554267#3,12,NA
23554267#4,22,NA
23554267#5,9,NA
23554267#6,5,NA
23557703#0,47,NA
23557703#1,14,NA
23557703#2,43,NA
23557703#3,43,NA
23557722#0,35,NA
23557722#1,54,NA
23557722#2,17,NA
23557722#3,45,NA
23557722#4,50,NA
23557722#5,29,NA
23557799,14,NA
23558770#0,23,NA
23558770#1,23,NA
23558770#2,23,NA
23558770#3,19,NA
23558770#4,20,NA
23558787#0,44,NA
23558787#1,29,NA
23558821#0,24,NA
23558821#1,24,NA
23558824,24,NA
23558874#0,47,NA
23558874#1,38,NA
23558874#2,46,NA
23558874#3,24,NA
23558874#4,21,NA
23558877#0,14,NA
23558877#1,14,NA
23558877#2,15,NA
23558878,28,NA
23558891#0,25,NA
23558891#1,26,NA
23558896,7,NA
23558906,9,NA
23558938#0,17,NA
23558938#1,11,NA
23558938#2,18,NA
23558938#3,11,NA
23558943#0,51,NA
23558943#1,19,NA
23558943#2,51,NA
23558943#3,34,NA
23558943#4,25,NA
23558983,36,NA
23566552#0,22,NA
23566552#1,16,NA
23566552#2,23,NA
23573850,33,NA
23594667#0,23,NA
23594667#1,22,NA
23598325,11,NA
236000457#0,35,NA
23609084,41,NA
23623838#0,13,NA
23623838#1,30,NA
23623877,34,NA
23651335#0,24,NA
23651335#1,43,NA
23651335#2,56,NA
23651337#0,9,NA
23651337#1,8,NA
236546318,4,NA
236818204,321,NA
236829197,22,NA
23694246,21,NA
23706838,4,NA
237093500#2,19,NA
23712166,20,NA
23712167,23,NA
23712168,22,NA
23712169,47,NA
23712173,28,NA
23712174#0,18,NA
23712174#1,34,NA
23712174#2,14,NA
23712174#3,9,NA
23712174#4,4,NA
23722462,108,NA
23724738,22,NA
237300010#0,23,NA
237300010#1,28,NA
23735656,5,NA
23738637#0,5,NA
23738637#1,20,NA
23738638,32,NA
23738639#0,14,NA
23738639#1,8,NA
23738642#0,35,NA
23738642#1,20,NA
23738643,26,NA
23738645#0,16,NA
23738645#1,8,NA
23738647,36,NA
23738648,69,NA
23738649,74,NA
23738650,86,NA
23739037#0,13,NA
23739037#1,14,NA
23739038,32,NA
23739039,25,NA
23739044,37,NA
23739046#0,19,NA
23739046#1,23,NA
23739138,50,NA
23739139#0,45,NA
23739139#1,10,NA
23739139#2,11,NA
237402254,16,NA
237402256,21,NA
237402257#1,22,NA
237402257#2,5,NA
237402258,33,NA
237460073,3,NA
237460074,9,NA
237460075,9,NA
237460076#1,2,NA
237460077,20,NA
237460078,8,NA
237460079,8,NA
237460080,1,NA
237460081,2,NA
237460083,38,NA
237460085,1,NA
237460086,1,NA
237460094,17,NA
237460096,13,NA
237483988,37,NA
237483989,15,NA
23752665,19,NA
23752773,9,NA
23752796#0,8,NA
23752796#1,17,NA
23754599,17,NA
23755694,21,NA
23755710,26,NA
23755718,42,NA
23755720,27,NA
23755731#0,20,NA
23755731#1,20,NA
23755739#0,39,NA
23755961#0,14,NA
23755961#1,42,NA
23756614,34,34
237646217,8,NA
237646218,34,NA
237704729#0,25,NA
23770735,350,NA
237716438#0,21,NA
237724107,25,NA
23785317,32,NA
23787582,14,NA
23787587,41,NA
23787760,24,NA
23787972#0,5,NA
23787972#1,58,NA
23788072,18,NA
23788076,18,NA
23788081,28,NA
23788323,37,NA
23788384#0,24,NA
23788384#1,27,NA
23788388,37,NA
23788436#0,28,NA
23788436#1,30,NA
23792448,35,NA
23792451#1,7,NA
23792451#2,4,NA
23792451#3,8,NA
23792451#4,14,NA
23792453,20,NA
23792848#2,20,NA
238032769,78,NA
238070963#0,63,NA
238070963#1,34,NA
238072168,53,NA
23809468,27,NA
23809670,32,NA
23809678#0,42,NA
23814654,10,NA
23815679,10,NA
23817858,19,NA
238375118#0,48,NA
238375118#1,17,NA
238375242,11,NA
23845813#0,14,NA
23845813#1,1,NA
23845949#0,23,NA
23845949#1,16,NA
23845949#2,28,NA
238495252,15,NA
23851917#0,43,NA
23851919,3,NA
23851922,5,NA
23851927,30,NA
23851930,22,NA
23851932,12,NA
23851938,16,NA
23852053,31,NA
23852056,24,NA
23859108,5,NA
23859711,36,NA
23859712,18,NA
23859713#1,20,NA
23859713#3,19,NA
23859719#0,50,NA
23859720,13,NA
23859721,12,NA
23862977,44,NA
23863057#0,15,NA
23863057#1,16,NA
23863058#0,17,NA
23863058#1,15,NA
23863059,37,NA
23863120,14,NA
23863121,13,NA
238682696,29,NA
23874481,39,NA
23874498,16,NA
23874499#0,13,NA
23874499#1,13,NA
23874499#2,17,NA
23874499#3,18,NA
23874499#4,39,NA
23881515,14,NA
23881563,21,NA
23881666,8,NA
23882013#0,13,NA
23882013#1,41,NA
23882493#0,19,NA
23882493#1,17,NA
23886293#0,4,NA
23886293#1,4,NA
23886293#2,3,NA
23886294#0,30,NA
23886294#1,21,4
23886306,31,NA
23886307#0,17,NA
23886307#1,37,NA
23893938#0,15,NA
23893938#1,14,NA
23895874,30,NA
23895876,28,NA
23895877,24,NA
238990611#0,8,NA
23900293,26,NA
239020444,16,NA
239020572#0,17,NA
239020572#1,24,NA
239020851,34,NA
239020957#0,61,NA
239020957#1,53,NA
239021012,60,NA
23905038#1,13,NA
23913522#0,22,NA
23913522#1,45,NA
23913523#0,39,NA
23913523#1,38,NA
23913525#0,25,NA
23913525#1,19,NA
23913525#2,10,NA
23913526,21,NA
23913527,23,NA
23913646#0,2,NA
23913646#1,16,NA
23913646#2,16,NA
23913646#3,8,NA
23913647#0,19,NA
23913647#1,21,NA
23913647#3,32,NA
239174883#0,7,NA
239174883#1,8,NA
239174883#2,18,NA
23925119#0,15,NA
23925119#1,5,NA
23925122,12,NA
23925123,15,NA
23926250,20,NA
23926878#0,21,NA
23926878#1,18,NA
23926878#2,62,NA
23926904,9,NA
23926912,22,NA
23926916#0,12,NA
23926916#1,12,NA
239310792#0,50,NA
23948670,17,NA
23951216#0,20,NA
23951216#1,14,NA
23964731,44,NA
23965204,47,NA
23965218,16,NA
23965399#1,22,NA
23965420,21,NA
23965585#0,6,NA
23965585#1,12,NA
23966428#0,20,NA
23966428#1,49,NA
23966428#2,40,NA
23966430#0,21,NA
23966430#1,20,NA
23966430#2,19,NA
23966430#3,14,NA
23967161,29,NA
23969531#0,53,NA
23969531#1,17,NA
23983814,18,NA
239840476,2,NA
23984186#0,19,NA
23984186#1,20,NA
23984189#0,44,NA
23984189#1,24,NA
23984289#0,27,NA
23984289#1,44,NA
23984385,34,NA
23985042,18,NA
23985376,47,NA
23985463#0,7,NA
23985463#2,17,NA
23985463#3,23,NA
23985463#4,17,NA
23985846,2,NA
23985869,43,NA
239874165#0,11,NA
239874165#1,15,NA
239874165#2,15,NA
239874165#3,11,NA
239874165#4,25,NA
23992087#0,13,NA
23992087#1,13,NA
23992088#0,13,NA
23992088#1,13,NA
23992089,27,NA
23993941,188,NA
24004493#0,15,NA
240058497,61,NA
24009386,10,NA
24009388#1,6,NA
24009388#2,6,NA
24009388#3,6,NA
24009484,12,NA
24009653,24,NA
24013259,31,NA
24018776,75,NA
240195323,22,NA
240200483,48,NA
24021390,37,NA
24026983#0,80,NA
24026983#1,19,NA
24028282#0,37,NA
24028388#0,10,NA
24028388#1,12,NA
24028388#2,46,NA
24029338#0,14,NA
24029338#3,8,NA
24029384#1,39,NA
24029407,37,NA
24029936,10,NA
24030535#0,21,NA
24030535#1,18,NA
24030587#0,15,NA
24030587#1,11,NA
24030875,21,NA
24030957,51,NA
24031072#1,9,NA
24031072#2,10,NA
24031072#3,26,NA
24031072#4,17,NA
24031121,13,NA
24031140#0,16,NA
24031140#1,16,NA
24031234,32,NA
24031686,13,NA
24031692,24,NA
24033317#0,10,NA
24033317#1,27,NA
24033320,15,NA
24033321#0,19,NA
24033321#1,31,26
24033322#0,19,NA
24033322#1,22,NA
24033466#0,16,NA
24033466#1,17,NA
24033490,71,NA
24033948#0,23,NA
24033948#1,22,NA
24035202#0,20,NA
24035202#1,8,NA
24035220#1,2,NA
24035332,10,NA
24035387,24,NA
24035676,11,NA
24036261#0,25,NA
24036261#1,32,NA
24036261#2,36,NA
